event,eventLabel,date,start_date,end_date,countryLabel,locationLabel,participantLabel,biggerWarInstanceLabel,smallerWarInstanceLabel,casualties,isReligious,isCivil
http://www.wikidata.org/entity/Q196409,Livonian Crusade,,,,,"Estonia, Latvia","Curonians, Livonian Order, Selonians, Semigallians, Estonians, Livonians, Livonian Brothers of the Sword, Sweden, Denmark, Crusades, Latgalians",Northern Crusades,"Battle of Saule, Battle of Riga, Battle of Viljandi, Siege of Tallinn, Battle of Cēsis, Battle of Memel (1257), Battle of Garoza, Battle of Lehola, Battle of Turaida, Siege of Tartu, Battle of Embūte, Battle of Otepää, Battle of Aizkraukle, Battle of Ümera, Battle of Karuse",,no,no
http://www.wikidata.org/entity/Q199955,Hundred Days,,1815-03-20T00:00:00Z,1815-07-08T00:00:00Z,France,,"Grand Duchy of Tuscany, Bourbon Restoration in France, Russian Empire, Kingdom of Naples, Liechtenstein, Kingdom of Sardinia, Province of Hanover, United Kingdom of the Netherlands, Duchy of Brunswick, First French Empire, Portugal, Austrian Empire, Switzerland, United Kingdom of Great Britain and Ireland, Kingdom of Sicily, Spain, Duchy of Nassau, Sweden, Kingdom of Prussia",Napoleonic Wars,"Battle of Rocheserviere, Battle of Wavre, Minor campaigns of 1815, Battle of La Suffel, Military mobilisation during the Hundred Days, Battle of Ligny, War of the Seventh  Coalition, Battle of Rocquencourt, Waterloo Campaign, Battle of Quatre Bras, Neapolitan War",,no,no
http://www.wikidata.org/entity/Q202161,Gallic War,,-0057-01-01T00:00:00Z,-0050-01-01T00:00:00Z,,Gaul,"Germanic peoples, Gauls, Iberians, Celtic Britons, Belgae, Ancient Rome, Aquitani",,"Uxellodunum, Battle of Vesontio (58 BC), Battle of the Sambre (54 BC), Ambiorix's revolt, Battle of Vingeanne, Battle of Vernix, Battle of Magetobria, Siege of Avaricum, Battle of Gergovia, Battle of Morbihan, Siege of Namur, Battle of Noviodunum (52 BC), Siege of the Atuatuci, Avaricum, Battle of Bibracte, Battle of Lutetia, Battle of Alesia, Battle of Octodurus, Battle of the Semois River, Battle of Vosges, Battle of the Sabis, Caesar's invasions of Britain, Battle of the Arar, Battle of the Saône, Battle of the Axona, Siege of Uxellodunum, Battle of Cavillonum, Battle of Aduatuca (53 BC)",,no,no
http://www.wikidata.org/entity/Q202465,Uganda–Tanzania War,,1978-10-09T00:00:00Z,1979-06-03T00:00:00Z,,Uganda,"People's Republic of Mozambique, Palestine Liberation Organization, Uganda National Liberation Front, Tanzania, history of Libya under Muammar Gaddafi, Uganda",,"Battle of Mutukula, Operation Dada Idi, Battle of Lukaya, Battle of Masaka, Fall of Kampala",,no,no
http://www.wikidata.org/entity/Q202578,First Jewish-Roman War,,0066-01-01T00:00:00Z,0073-01-01T00:00:00Z,,Judaea,"Judean Free Government, Roman Empire",Jewish–Roman wars,"Siege of Gush Halav, Battle of the Jordan River, pillage of Ein Gedi, Battle of Mount Gerizim, Siege of Machaerus, Galilee campaign, Siege of Japha, Siege of Gabara, Siege of Gamala, Siege of Ascalon (67), Battle of Jerusalem (66), Battle of Bethennabris, Capture of Tarichaea, Battle of Beth Horon, Battle of Joppa, Jerusalem riots of 66, Siege of Jerusalem, Zealot Temple siege, Battle of Mount Tabor (67), Battle of Gabaon, Alexandria riot, Siege of Masada, Siege of Yodfat",,no,no
http://www.wikidata.org/entity/Q203824,Italo-Turkish War,1911-09-29T00:00:00Z,1911-09-29T00:00:00Z,1912-10-18T00:00:00Z,,Vilayet of Tripolitania,"Senussi, Kingdom of Italy, Ottoman Empire, Idrisid Emirate of Asir",Scramble for Africa,"Battle of Zanzur, Battle of Ain Zara, Battle of Kuwayfia, Battle of Derna, Battle of Bir Tabraz, Battle of Misrata, First Italo-Senussi War, Battle of Sidi Bilal, Battle of Tripoli, Battle of Rhodes, Battle of Kunfuda Bay, Battle of Preveza, Battle of Beirut, Battle of Tobruk",,no,no
http://www.wikidata.org/entity/Q207318,French Revolutionary Wars,,1792-04-20T00:00:00Z,1802-03-25T00:00:00Z,,Europe,"Dutch Republic, Order of Hospitallers, Kingdom of France, Saint-Domingue, Helvetic Republic, United States of America, Russian Empire, Kingdom of Naples, Denmark–Norway, Kingdom of Sardinia, Kingdom of Portugal, Ottoman Empire, Émigré armies of the French Revolutionary Wars, Kingdom of Mysore, Newfoundland Colony, Kingdom of Great Britain, Catholic and Royal Army, French First Republic, list of historic states of Italy, Kingdom of Thiruvithamkoor, Kingdom of Prussia, Holy Roman Empire, Spanish Empire, Malta","Coalition Wars, French Revolution","Battle of Beaumont, Invasion of Trinidad, Battle of Ampfing, Campaigns of 1794 in the French Revolutionary Wars, Action of 31 July 1793, Action of 12 May 1796, Battle of Perpignan, Atlantic raid of June 1796, Battle of Hyères Islands, Action of 18 June 1793, Action of 19 December 1796, capture of Alexandria, Battle of Ettlingen, Second Battle of Abukir, First Battle of Dego, Action of 6 February 1799, Cornwallis's Retreat, Battle of Bergen, West Indies Campaign (1793–1798), Siege of Dunkirk, Action of 30 May 1798, Sunda Strait campaign of January 1794, Capture of Trincomalee, Action of 6 November 1794, Battle of Camperdown, Expédition d'Irlande, Action of 20 October 1793, Action of 16 October 1799, Algeciras Campaign, Siege of Alexandria, Siege of Cairo, Action of 26 April 1797, English Wars, Action of 18 August 1798, Raid on Dunkirk, Action of 31 March 1800, Action of 7 October 1795, Raid on Genoa, Battle of Île Ronde, Battle of Martinique, Battle of Quiévrain (1792), Action of 7 May 1794, Action of 8 March 1795, Battle of Villers-en-Cauchies, Action of 13 October 1796, Action of 13 January 1797, Croisière du Grand Hiver, Macau Incident, Battle of Mahé, Battle of Boxtel, French invasion of Switzerland, Siege of Porto Ferrajo, First Battle of Algeciras, Order of battle at the Battle of Stockach, Haitian Revolution, Invasion of Curaçao, Second Battle of Kehl, Battle of Rovereto, Action of 16 May 1797, Battle of the Malta Convoy, Action of 5 May 1794, Second Battle of Algeciras, Action of 4 August 1800, Siege of Roses, Action of 10 April 1795, Bali Strait Incident, Battle of Menin, War of the First Coalition, Battle of Genoa, Quasi-War, Battle of Truillas, Action of 28 February 1799, Mediterranean campaign of 1798, Battle of Muizenberg, Stecklikrieg, Action of 25 January 1797, Battle of Groix, Preveza, Battle of Castiglione, Action of 23 April 1794, Montenotte Campaign, Action of 30 June 1798, Battle of Friedberg, Flanders Campaign, Battle of Rastatt, Siege of Luxembourg, Martin's cruise of 1794, Battle of Brécourt, Campaigns of 1796 in the French Revolutionary Wars, Battle of Vihiers, Battle of Epierre, Battle of Borghetto, Assault on Cadiz, Column of the Goddess, Battle of Verdun, Battle of Rivoli, Battle of Tournay, Battle of San Juan, Siege of Pondicherry, Action of 21 October 1794, Atlantic campaign of May 1794, Battle of Verona, Peasants' War, Battle of Würzburg, Siege of Calvi, Battle of Lonato, Revolt of Lyon against the National Convention, Action of 22 October 1793, East Indies theatre of the French Revolutionary Wars, Action of 24 October 1793, Raids on Boulogne, Battle of Neerwinden (1793), Battle of Voltri, Battle of Wattignies, Battle of Valmy, Action of 24 June 1801, Glorious First of June, Battle of Caldiero (1796), Siege of Namur (1792), Second Battle of Bassano, Action of 22 August 1795, Action of 24 June 1795, Action of 24 October 1798, Invasion of Corsica, Battle of Cembra, Action of 14 December 1798, Cutting out of the Herminone, Anglo-Spanish War, Battle of Mas Deu, Action of 8 September 1796, Action of 6–7 April 1800, Battle of Mykonos, Frigate action of 29 May 1794, Siege of Fort Julien, Action of 18 June 1799, Battle of Tarvis, Siege of Thionville, Battle of the Pyramids, Action of 9 February 1799, Battle of Peyrestortes, Action of 19 February 1801, Battle of the Îles Saint-Marcouf, Battle of the Raz de Sein, Action of 27 June 1798, Action of 6 May 1801, Battle of Sprimont, Siege of Malta, Battle of Mondovì, Battle of Port Louis, Action of 19 January 1799, battle of Calliano, Battle of Tory Island, Action of 31 May 1796, Battle of Mandora",,no,no
http://www.wikidata.org/entity/Q208261,Ionian Revolt,,-0498-01-01T00:00:00Z,-0492-01-01T00:00:00Z,,Anatolia,"Athens, Ionia, Doric hexapolis, Cyprus, Caria, Eretria, Aeolis, Achaemenid Empire",Greco-Persian Wars,"battle of Ephesus (498 BCE), Battle of Lade",,no,no
http://www.wikidata.org/entity/Q214456,Philippine–American War,,1899-02-04T00:00:00Z,1902-07-02T00:00:00Z,,Philippines,"United States of America, First Philippine Republic",,"Battle of Cagayan de Misamis, Battle of Dolores River, Battle of Paete, Battle of Marilao River, Battle of Agusan Hill, Moro Rebellion, Battle of Paye, Battle of Mabitac, Battle of Malinta, Battle of Pagsanjan, Battle of the Visayas, Battle of Legazpi, Capture of Malolos, Battle of Zapote River, Battle of Olongapo, Battle of Lonoy, Battle of Tirad Pass, Battle of Santa Cruz, Balangiga massacre, Battle of Calumpit, Battle of Makahambus Hill, Battle of San Jacinto, Siege of Catubig, Battle of Santo Tomas, Battle of Taraca, Second Battle of Caloocan, Battle of Quingua, Battle of Manila, Battle of Caloocan, Battle of Pulang Lupa",,no,no
http://www.wikidata.org/entity/Q215112,Second Boer War,,1899-10-23T00:00:00Z,1902-05-31T00:00:00Z,,South Africa,"Colony of New Zealand, Robert Gascoyne-Cecil, 3rd Marquess of Salisbury, British Ceylon, Alfred Milner, 1st Viscount Milner, Martinus Theunis Steyn, Redvers Buller, Orange Free State, British Empire, Piet Joubert, Canada, South African Republic, Frederick Roberts, 1st Earl Roberts, Joseph Chamberlain, Piet Cronjé, Christiaan de Wet, Schalk Willem Burger, British Raj, Koos de la Rey, Australia, Louis Botha, Paul Kruger",military history of South Africa,"Leliefontein massacre, Battle of Elands River, Battle of Modder River, Battle of Talana Hill, Battle of Bothaville, Battle of Stormberg, Battle of Groenkop, Battle of the Tugela Heights, Battle of Diamond Hill, Battle of Belmont, Battle of Spion Kop, Second Boer War concentration camps, Battle of Elandslaagte, Battle of Poplar Grove, Battle of Driefontein, Battle of Boshof, Battle of Blood River Poort, Battle of Sanna's Post, Derdepoort massacre, Battle of Colenso, Battle of Bergendal, Battle of Magersfontein, Battle of Groenkloof, Battle of Paardeberg, Battle of Tweebosch, Battle of Vaal Krantz, Battle of Kraaipan, Battle of Rooiwal, Battle of Bakenlaagte, Siege of Mafeking, Battle of Ladysmith, Siege of Kimberley, Battle of Graspan, Black Week, Battle of Leliefontein, Siege of Ladysmith, Battle of Witpoort, Relief of Ladysmith, Bloody Sunday, Battle of Nooitgedacht",,no,no
http://www.wikidata.org/entity/Q220602,Soviet–Japanese War,,1945-08-09T00:00:00Z,1945-09-02T00:00:00Z,,Manchuria,"Mongolian People's Republic, Empire of Japan, Soviet Union",World War II,"Invasion of the Kuril Islands, Invasion of South Sakhalin, proposed Soviet invasion of Hokkaido, Soviet invasion of Manchuria",,no,no
http://www.wikidata.org/entity/Q223085,the hundred hour war,1969-07-18T00:00:00Z,1967-07-14T00:00:00Z,1969-07-18T00:00:00Z,,"Honduras, El Salvador","Honduras, El Salvador",,,,no,no
http://www.wikidata.org/entity/Q223126,Chaco War,1932-09-09T00:00:00Z,1932-09-09T00:00:00Z,1935-06-12T00:00:00Z,Bolivia,Gran Chaco,"Paraguay, Bolivia",interwar period,"Battle of Gondra, Battle of Boquerón, Second Battle of Nanawa, Battle of Toledo, First Battle of Alihuatá, Battle of Cañada Strongest, Campo Vía pocket, First Battle of Nanawa, Battle of Campo Jordán, Battle of Campo Grande",,no,no
http://www.wikidata.org/entity/Q223604,Greco-Italian War,1941-04-23T00:00:00Z,1940-10-28T00:00:00Z,1941-04-23T00:00:00Z,,"Albania, Greece, Kingdom of Yugoslavia","Wilhelm List, Ugo Cavallero",Balkans Campaign,"Battle of Morava–Ivan, Battle of Pindus, Battle of Korytsa, Capture of Klisura Pass, Battle of Himara, Battle of Elaia–Kalamas, Battle of Saranda, Battle of Trebeshina, Italian Spring Offensive",,no,no
http://www.wikidata.org/entity/Q228911,Anglo-Zulu War,1879-07-04T00:00:00Z,1879-01-11T00:00:00Z,1879-07-04T00:00:00Z,,South Africa,"Zulu Kingdom, British Empire",,"Battle of Gingindlovu, Battle of Rorke's Drift, Battle of Kambula, Battle of Isandlwana, Battle of Intombe, Battle of Ulundi, Battle of Hlobane, Siege of Eshowe",,no,no
http://www.wikidata.org/entity/Q233500,Second Anglo-Burmese War,1852-04-05T00:00:00Z,1852-04-05T00:00:00Z,1852-12-20T00:00:00Z,,Lower Burma,"British Empire, Konbaung dynasty",Anglo-Burmese wars,,,no,no
http://www.wikidata.org/entity/Q233507,Second Anglo-Afghan War,1878-01-01T00:00:00Z,1878-01-01T00:00:00Z,1880-01-01T00:00:00Z,,"Afghanistan, Emirate of Afghanistan","British Empire, Emirate of Afghanistan",Anglo-Afghan Wars,"Battle of Ahmed Khel, Battle of Peiwar Kotal, Battle of Maiwand, Second Battle of Charasiab, Battle of Kam Dakka, Battle of Kandahar, Battle of Ali Masjid, Battle of Charasiab, Siege of the British Residency in Kabul, Siege of the Sherpur Cantonment",,no,no
http://www.wikidata.org/entity/Q233509,Second Bremish-Swedish War,,1666-01-01T00:00:00Z,1666-01-01T00:00:00Z,,,,,,,no,no
http://www.wikidata.org/entity/Q233538,Second Danish-Hanseatic War,,1361-08-01T00:00:00Z,1370-05-01T00:00:00Z,,,"Hanseatic League, Denmark",,,,no,no
http://www.wikidata.org/entity/Q233553,Second Sacred War,,-0448-01-01T00:00:00Z,-0447-01-01T00:00:00Z,,Ancient Greece,"Delphi, Phocis, Classical Athens, Sparta",Sacred Wars,,,no,no
http://www.wikidata.org/entity/Q233559,Second Hundred Years' War,1689-01-01T00:00:00Z,2023-01-01T00:00:00Z,2025-01-01T00:00:00Z,,Europe,"Kingdom of England, United Kingdom of Great Britain and Ireland, Kingdom of Great Britain, Kingdom of France, French First Republic, France, British Empire, First French Empire",,,,no,no
http://www.wikidata.org/entity/Q233583,Indo-Pakistani War of 1965,1965-09-23T00:00:00Z,1965-08-01T00:00:00Z,1965-09-23T00:00:00Z,,Kashmir,"Pakistan, India",,"Battle of Asal Uttar, Battle of Chawinda, Operation Dwarka, Battle of Burki, Lahore Front, Operation Gibraltar, Indo-Pakistani Air War of 1965, Rajasthan Front, Battle of Phillora",,no,no
http://www.wikidata.org/entity/Q233594,Second War of Kappel,1531-10-11T00:00:00Z,,,,Switzerland,,Wars of Kappel,Battle of Kappel,,no,no
http://www.wikidata.org/entity/Q233601,Second Carnatic War,,1749-01-01T00:00:00Z,1754-01-01T00:00:00Z,,,Mughal Empire,Carnatic Wars,"Battle of Chingleput, Siege of Arcot, Battle of Seringham, Battle of Ambur, Battle of Arnee",,no,no
http://www.wikidata.org/entity/Q233642,Second Anglo-Maratha War,1803-01-01T00:00:00Z,1803-01-01T00:00:00Z,1805-01-01T00:00:00Z,,,"Maratha Empire, East India Company",Anglo-Maratha Wars,"Battle of Farrukhabad, Battle of Delhi, Battle of Poona, Siege of Aligarh, Battle of Mukandwara Pass, Capture of Gawilghur, Siege of Ahmednagar, Siege of Deeg Fort, Battle of Argaon, Battle of Deeg, Siege of Delhi, Battle of Assaye, Battle of Bharatpur, Battle of Laswari",,no,no
http://www.wikidata.org/entity/Q233649,Second Margrave War,1552-01-01T00:00:00Z,1552-01-01T00:00:00Z,1555-01-01T00:00:00Z,,Franconia,"Roman Catholic Diocese of Trier, Prince-Bishopric of Bamberg, Prince-Bishopric of Würzburg, Electorate of Saxony, Electorate of Mainz, Prince-Bishopric of Speyer, Free Imperial City of Nuremberg, Margraviate of Meissen, Kingdom of Bohemia, Schweinfurt, Principality of Bayreuth, Duchy of Brunswick-Lüneburg",,Battle of Sievershausen,,no,no
http://www.wikidata.org/entity/Q233657,Second Matabele War,1897-10-01T00:00:00Z,1896-03-01T00:00:00Z,1897-10-01T00:00:00Z,Zimbabwe,Matabeleland,"company rule in Rhodesia, British South Africa Company, Shona people",,First Matabele War,,no,no
http://www.wikidata.org/entity/Q233663,Second Anglo-Mysore War,1780-01-01T00:00:00Z,1780-01-01T00:00:00Z,1784-01-01T00:00:00Z,,South India,"Dutch Republic, Kingdom of Great Britain, Kingdom of France, Electorate of Brunswick-Lüneburg, East India Company, Kingdom of Mysore",Anglo-Mysore Wars,"Battle of Porto Novo, Siege of Cuddalore, Battle of Sholinghur, Siege of Tellicherry, Battle of Pollilur",,no,no
http://www.wikidata.org/entity/Q233667,Second Olynthian War,,-0348-01-01T00:00:00Z,-0347-01-01T00:00:00Z,,,"Chalkidian League, Macedonia",,,,no,no
http://www.wikidata.org/entity/Q233702,Second Silesian War,1745-12-25T00:00:00Z,1744-08-07T00:00:00Z,1745-12-25T00:00:00Z,,Silesia,"Electorate of Saxony, Habsburg monarchy, Kingdom of Prussia",War of the Austrian Succession,"Battle of Kesselsdorf, Battle of Hohenfriedberg",,no,no
http://www.wikidata.org/entity/Q240243,Wars of Kappel,,,,,,,,"First War of Kappel, Second War of Kappel",,no,no
http://www.wikidata.org/entity/Q246863,Livonian War,1558-02-01T00:00:00Z,1558-01-17T00:00:00Z,1583-05-26T00:00:00Z,,Northern Europe,"Grand Duchy of Lithuania, Tsardom of Russia, Polish–Lithuanian Commonwealth",Northern Wars,"Battles of Wenden, siege of Wesenberg, Battle of Lode, Russo-Lithuanian War (1561-1570), Battle of Ula, Siege of Velikiye Luki, Livonian campaign of Stephen Báthory, Siege of Narva, Krzysztof Radziwiłł's raid to Moscow, Siege of Weissenstein, Siege of Fellini, Battle of Toropets, Siege of Pskov, Battle of Ergeme, Battle of Nevel",,no,no
http://www.wikidata.org/entity/Q248984,Muslim conquest of Syria,,0633-01-01T00:00:00Z,0640-01-01T00:00:00Z,,Near East,"Byzantine Empire, Ghassanids, Rashidun Caliphate","Muslim conquests, Arab–Byzantine wars","Battle of Bosra, Battle of Marj Rahit, Siege of Damascus (634), Siege of Jerusalem, Battle of Fahl, Battle of Maraj-al-Debaj, Battle of al-Qaryatayn, Battle of Ajnadayn, Battle of Yaqusa, Siege of Emesa, Battle of Hazir, Battle of Yarmouk, Battle of the Iron Bridge, Siege of Aleppo",,no,no
http://www.wikidata.org/entity/Q249232,War of the Third Coalition,1804-12-01T00:00:00Z,1805-01-01T00:00:00Z,1806-01-01T00:00:00Z,,Central Europe,"Holy Roman Empire, United Kingdom of Great Britain and Ireland, Kingdom of Sicily, Russian Empire, Kingdom of Naples, First French Empire, Sweden","Coalition Wars, Napoleonic Wars","Battle of Mehrnbach, Ulm Campaign, Battle of Elchingen, Battle of Caldiero (1805), Capitulation of Dornbirn, Battle of Lambach, Trafalgar Campaign, Battle of Haslach-Jungingen, Battle of Campo Tenese, Battle of Steyr, Battle of Dürenstein, Battle of Dürenstein order of battle, Battle of Castelfranco Veneto, Battle of Maida, Battle of Günzburg, Battle of Amstetten, Battle of Wischau, Battle of Mileto, Siege of Gaeta, Battle of Wertingen, Napoleon's planned invasion of the United Kingdom, Invasion of Naples, Battle of Schöngrabern, Battle of Verona",,no,no
