event,eventLabel,date,start_date,end_date,countryLabel,locationLabel,participantLabel,biggerWarInstanceLabel,smallerWarInstanceLabel,casualties,isReligious,isCivil
http://www.wikidata.org/entity/Q617409,Argentine War of Independence,1810-01-01T00:00:00Z,1810-01-01T00:00:00Z,1818-01-01T00:00:00Z,,"Argentina, South America",,Spanish American wars of independence,"Battle of Tarija, Battle of Salta, Battle of Sipe Sipe, Assault of the Isla de las Ratas, Battle of San Nicolás, Batalla de El Pari, Siege of Montevideo (1811), Yatasto relay, Batalla de La Florida, Guerra gaucha, Battle of Yavi, Battle of Suipacha, First Upper Peru campaign, Battle of Chacabuco, Second Banda Oriental campaign, Battle of Vilcapugiou",,no,no
http://www.wikidata.org/entity/Q617772,Anglo-Persian War,1856-11-01T00:00:00Z,1856-11-01T00:00:00Z,1857-04-04T00:00:00Z,,,"East India Company, United Kingdom of Great Britain and Ireland, Qajar dynasty, Emirate of Afghanistan",,Battle of Khushab,,no,no
http://www.wikidata.org/entity/Q617782,Fourth Anglo-Mysore War,1799-05-04T00:00:00Z,1798-01-01T00:00:00Z,1799-01-01T00:00:00Z,,Indian subcontinent,"East India Company, Hyderabad State, Kingdom of Thiruvithamkoor, Carnatic state, Kingdom of Mysore, Mughal Empire",Anglo-Mysore Wars,"Battle of Seedaseer, Battle of Sultanpet Tope, Battle of Mallavelly, Siege of Seringapatam",,no,no
http://www.wikidata.org/entity/Q617827,Apache Wars,1849-01-01T00:00:00Z,1849-01-01T00:00:00Z,1924-01-01T00:00:00Z,United States of America,Southwestern United States,"United States of America, Apacheria",Texas–Indian wars,"Battle of Cooke's Spring, Crawford Affair, Skirmish in Doubtful Canyon, Mowry Massacres, Battle of Hembrillo Basin, Jicarilla War, Battle of Fort Buchanan, Battle of Fort Apache, Renegade period of the Apache Wars, Victorio's War, Battle of Mount Gray, Battle of Fort Tularosa, Battle of Little Dry Creek, Bonneville Expedition, First Battle of Dragoon Springs, Battle of the Mimbres River, Battle of Big Dry Wash",,no,no
http://www.wikidata.org/entity/Q618066,First Servile War,,-0134-01-01T00:00:00Z,-0131-01-01T00:00:00Z,,Sicily,,Servile Wars,,,no,no
http://www.wikidata.org/entity/Q620735,Russo-Georgian War,2008-08-08T00:00:00Z,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,,South Ossetia,"Abkhazia, Georgia, South Ossetia, Russia","Second Cold War, Georgian–Ossetian conflict, Abkhaz–Georgian conflict","Battle of the Kodori Valley, Occupation of Poti, cyberattacks during the Russo-Georgian War, information war during the Russo-Georgian War, Battle of Tskhinvali, Occupation of Gori, Operation Assured Delivery, Battle off the coast of Abkhazia",229,no,no
http://www.wikidata.org/entity/Q623164,Five Days of Milan,1848-03-22T00:00:00Z,1848-03-18T00:00:00Z,1848-03-22T00:00:00Z,,Milan,"Austrian Empire, Revolutions of 1848 in the Italian states",First Italian War of Independence,,,no,no
http://www.wikidata.org/entity/Q623171,Sino-Vietnamese War,,1979-02-17T00:00:00Z,1979-03-16T00:00:00Z,,North Vietnam,"Vietnam, People's Republic of China",Third Indochina War,"Battle of Móng Cái, Battle of Lào Cai, Battle of Lạng Sơn, Battle of Cao Bằng",,no,no
http://www.wikidata.org/entity/Q630259,Byzantine–Ottoman Wars,1265-01-01T00:00:00Z,1265-01-01T00:00:00Z,1479-01-01T00:00:00Z,,Anatolia,,,"Ottoman raids into the Despotate of the Morea (1395-1397), Siege of Cotyaeum, Fall of Philadelphia, Battle of Pelekanon, Siege of Thessalonica, Siege of Laodicea, Siege of Trebizond in 1461, Ottoman conquest of Adrianople, Battle of Bapheus, Siege of Nicomedia, Fall of Constantinople, Byzantine civil war of 1341–1347, Kayı conquest of Kulucahisar, Siege of Bursa, Siege of Thessalonica (1383–1387), Reconquest of Gallipoli, Fall of Gallipoli, Siege of Nicaea (1328-1331)",,no,no
http://www.wikidata.org/entity/Q631163,Deluge,1655-01-01T00:00:00Z,1655-01-01T00:00:00Z,1660-01-01T00:00:00Z,,Polish–Lithuanian Commonwealth,"Dutch Republic, Tsardom of Russia, Principality of Transylvania, Polish–Lithuanian Commonwealth, Brandenburg-Prussia, Cossack Hetmanate, Swedish Empire, Principality of Moldavia, Crimean Khanate, Habsburg monarchy, Grand Duchy of Lithuania, Wallachia, Kingdom of Hungary, Denmark–Norway",Second Northern War,"Battle of Szkudy, Battle of Warka, Battle of Sandomierz, Battle of Wojnicz, Siege of Toruń (1658), Battle of Warsaw (1656), Siege of Jasna Góra, Siege of Zamość, Battle of Filipów, Battle of Krosno, Battle of Jarosław, Battle of Lubrze, Battle of Gołąb, Battle of Skałat",,no,no
http://www.wikidata.org/entity/Q631799,Russo-Turkish War (1568–1570),1568-01-01T00:00:00Z,1568-01-01T00:00:00Z,1570-01-01T00:00:00Z,,Astrakhan,"Tsardom of Russia, Ottoman Empire","Tsardom of Russia, Ottoman Empire",,,no,no
http://www.wikidata.org/entity/Q631991,Russo-Polish War,1654-01-01T00:00:00Z,1654-01-01T00:00:00Z,1667-01-01T00:00:00Z,,Europe,"Cossack Hetmanate, Tsardom of Russia, Polish–Lithuanian Commonwealth, Crimean Khanate",list of armed conflicts involving Poland against Russia,"Siege of Hlukhiv, Battle of Vilnius, Battle of Shepeleviche, Siege of Lyakhavichy, Battle of Shklow, Battle of Myadel, Mogilev uprising (1661), Battle of Polonka, Battle of Basya, Battle of Okhmativ, 1663 raid on the Perekop fortress, Battle of Konotop, Battle of Stavishche, Battle of Kushliki, Battle of Lyubar, Battle of Werki, Siege of Smolensk, Siege of Kyiv (1658), Battle of Horodok, Battle of Slobodyshche",,no,no
http://www.wikidata.org/entity/Q632787,Insurgency in the Maghreb (2002–),2002-04-11T00:00:00Z,2002-04-11T00:00:00Z,,,Maghreb,"Jama'at Nasr al-Islam wal Muslimin, Niger, Mali, United Nations Multidimensional Integrated Stabilization Mission in Mali, Salafist Group for Preaching and Combat, Salafia Jihadia, Movement for Oneness and Jihad in West Africa, Ansar al-Sharia, Mauritania, France, Libya, al-Qaeda in the Islamic Maghreb, Al-Mourabitoun, Ansar Dine, Chad, Algeria, Boko Haram, Ansar al-Sharia (Tunisia), Tunisia, Islamic State, Chaambi Operations",War on Terror,"Solhan and Tadaryat massacre, Battle of Banibangou, Battle of Abala, Battle of Tazalite, Battle of Mangaïzé, Battle of Tilwa (2017), Battle of Wanzarbé, Chaambi Operations",,no,no
http://www.wikidata.org/entity/Q635020,Third Carnatic War,,1756-01-01T00:00:00Z,1763-01-01T00:00:00Z,,,,"Carnatic Wars, Seven Years War",,,no,no
http://www.wikidata.org/entity/Q635533,Cambodian–Vietnamese War,1989-09-26T00:00:00Z,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,"Democratic Kampuchea, Vietnam, People's Republic of Kampuchea",Cambodia,"People's Republic of Kampuchea, Vietnam, Democratic Kampuchea, Thailand, Coalition Government of Democratic Kampuchea, Kampuchean United Front for National Salvation",Third Indochina War,"Vietnamese border raids in Thailand, Vietnamese occupation of Poulo Wai, 1997 clashes in Cambodia",,no,no
http://www.wikidata.org/entity/Q636365,War of the League of Cambrai,1508-01-01T00:00:00Z,1508-01-01T00:00:00Z,1516-01-01T00:00:00Z,,Italy,"Kingdom of France, Republic of Venice, Kingdom of Scotland, Duchy of Milan, Holy Roman Empire, Papal States, Duchy of Ferrara, Kingdom of England, Swiss mercenaries, Spain",Italian Wars,"Battle of Ravenna, Battle of Novara, Sacco di Brescia, Siege of Mirandola (1510), Battle of Flodden, Battle of Guinegate, Siege of Padua, Battle of Saint-Mathieu, Spanish conquest of Iberian Navarre, Battle of Polesella",,no,no
http://www.wikidata.org/entity/Q638587,Russo-Turkish War (1736–1739),1739-10-03T00:00:00Z,1736-01-01T00:00:00Z,1739-09-18T00:00:00Z,,Crimean Khanate,"Russian Empire, Habsburg monarchy, Ottoman Empire",Russo-Turkish wars,"Battle of Banja Luka, Battle of Cape Lori, Battle of Stavuchany, Battle of Grocka, Siege of Ochakov, Battle of Azov, the siege of Azov (1736)",,no,no
http://www.wikidata.org/entity/Q638850,Smyrniote crusades,1343-01-01T00:00:00Z,1343-01-01T00:00:00Z,1351-01-01T00:00:00Z,,İzmir,"Kingdom of Cyprus, Republic of Venice, Dauphiné, Beylik of Aydın, Order of Hospitallers, Papal States",Crusades,Battle of Pallene,,no,no
http://www.wikidata.org/entity/Q641185,Siamese–Vietnamese War of 1841–1845,1841-01-01T00:00:00Z,1841-01-01T00:00:00Z,1845-01-01T00:00:00Z,,Cambodia,"Siamese Empire, Nguyen dynasty, Cambodia",Siamese-Vietnamese wars,,,no,no
http://www.wikidata.org/entity/Q643925,War of Dagestan,1999-09-14T00:00:00Z,1999-08-02T00:00:00Z,1999-09-14T00:00:00Z,,Dagestan,"Islamic Djamaat of Dagestan, Russia",Chechen–Russian conflict,"Tsumadinsky-Botlikhsky campaign, Wahhabi capture of Height 715,3, Disaster of the Armavir Spetsnaz, Wahhabi capture of Novolakskoye, Tukhchar massacre, Battle for Donkey's Ear Height",,no,no
http://www.wikidata.org/entity/Q643987,Perusine War,,-0040-01-01T00:00:00Z,-0039-01-01T00:00:00Z,,Rome,Ancient Rome,,Battle of Perugia,,no,no
http://www.wikidata.org/entity/Q644589,Toyota War,1987-09-11T00:00:00Z,1986-12-16T00:00:00Z,1987-09-11T00:00:00Z,,Borkou-Ennedi-Tibesti Prefecture,"Chadian National Armed Forces, Democratic Revolutionary Council, People's Armed Forces (Chad), France, history of Libya under Muammar Gaddafi",Chadian–Libyan war,"Battle of Fada, Battle of Maaten al-Sarra, Ouadi Doum air raid, Battle of Aouzou",,no,no
http://www.wikidata.org/entity/Q651008,Corinthian War,,-0394-01-01T00:00:00Z,-0386-01-01T00:00:00Z,,Ancient Greece,"Peloponnesian League, Thebes, Argos, Sparta, history of Athens, Corinth, Achaemenid Empire",Spartan hegemony,"Battle of Corinth, Battle of Cremaste, Battle of Coronea, Battle of Haliartus, Battle of Lechaeum, Battle of Nemea",,no,no
http://www.wikidata.org/entity/Q651277,Rappenkrieg,,1612-07-01T00:00:00Z,1614-09-01T00:00:00Z,,,House of Habsburg,,,,no,no
http://www.wikidata.org/entity/Q652284,1982 Ethiopian–Somali Border War,1982-01-01T00:00:00Z,1982-06-01T00:00:00Z,1982-08-01T00:00:00Z,,,"Derg, Somali Salvation Democratic Front, Somali Democratic Republic","Ethiopian–Somali conflict, Conflicts in the Horn of Africa",,,no,no
http://www.wikidata.org/entity/Q652285,Indo-Pakistani War of 1947,1947-01-01T00:00:00Z,1947-10-22T00:00:00Z,1949-01-01T00:00:00Z,,"Jammu and Kashmir, Kashmir","Dominion of India, Dominion of Pakistan",Indo-Pakistani wars and conflicts,"Mirpur Massacre of 1947, Siege of Skardu",,no,no
http://www.wikidata.org/entity/Q653706,Syro-Ephraimite War,,-0735-01-01T00:00:00Z,-0731-01-01T00:00:00Z,,Palestine,,,,,no,no
http://www.wikidata.org/entity/Q655480,Quasi-War,1800-09-30T00:00:00Z,1798-07-07T00:00:00Z,1800-09-30T00:00:00Z,,Atlantic Ocean,"United States of America, French First Republic, Kingdom of Great Britain",French Revolutionary Wars,"USS Enterprise vs Flambeau, Capture of USS Retaliation, Action of 1 January 1800, USS Constellation vs L'Insurgente, USS Constellation vs La Vengeance, Battle of Puerto Plata Harbor, USS Delaware vs La Croyable, USS Boston vs Berceau",,no,no
http://www.wikidata.org/entity/Q656186,Fronde,1648-01-01T00:00:00Z,1648-01-01T00:00:00Z,1653-01-01T00:00:00Z,Kingdom of France,,,Franco-Spanish War (1635–1659),Battle of the Faubourg St Antoine,,no,no
http://www.wikidata.org/entity/Q657055,Greco-Turkish War (1897),1897-01-01T00:00:00Z,1897-04-17T00:00:00Z,1897-05-20T00:00:00Z,,Greece,"Kingdom of Greece, Ottoman Empire",Greco-Turkish War,"Battle of Farsala, Battle of Domokos, Battle of Velestino",,no,no
http://www.wikidata.org/entity/Q657967,Second Barons' War,1264-01-01T00:00:00Z,1264-01-01T00:00:00Z,1267-01-01T00:00:00Z,,England,,,"Battle of Evesham, Battle of Lewes, Siege of Kenilworth, Battle of Northampton",,no,no
http://www.wikidata.org/entity/Q670984,Rappenkrieg,,1612-07-01T00:00:00Z,1614-09-01T00:00:00Z,,,Prince-Bishopric of Basel,,,,no,no
http://www.wikidata.org/entity/Q676068,War of Saint-Sardos,1324-01-01T00:00:00Z,1324-07-09T00:00:00Z,1324-09-30T00:00:00Z,,Duchy of Aquitaine,"France in the Middle Ages, Kingdom of England",Anglo-French Wars,,,no,no
http://www.wikidata.org/entity/Q677316,Social War,,-0090-01-01T00:00:00Z,-0087-01-01T00:00:00Z,Italy,Italy,"Paeligni, Socii, Marrucini, Iapyges, Hirpini, Pompeii, Picentes, Vestini, Venosa, Ancient Rome, Frentani, Samnium, Marsi, Lucania",,"Battle of Asculum, Battle of Acerrae, Battle of Fucine Lake, Battle of the Tolenus River, Battle of Canusium",,no,no
http://www.wikidata.org/entity/Q679589,First War of Kappel,1529-01-01T00:00:00Z,,,,,,Wars of Kappel,,,no,no
http://www.wikidata.org/entity/Q681416,French and Indian Wars,,1688-01-01T00:00:00Z,1763-01-01T00:00:00Z,,,,,French and Indian War,,no,no
http://www.wikidata.org/entity/Q682482,Russo-Swedish War of 1741-1743,,1741-01-01T00:00:00Z,1743-01-01T00:00:00Z,,Finland,"Sweden, Russian Empire",War of the Austrian Succession,Battle of Villmanstrand,,no,no
http://www.wikidata.org/entity/Q685683,First Schleswig War,,1848-03-24T00:00:00Z,1851-05-08T00:00:00Z,,Duchy of Schleswig,,,"Skirmish of Århus, Battle of Bov, Battle of Fredericia, Battle of Kolding, Battle of Nybøl, Battle of Lottorf, Übergang über die Schlei, Battle of Schleswig, Skirmish of Oversø, Battle of Mysunde (1848), Battle of Eckernförde, Battle of Heligoland (1849), Battle of Idstedt",,no,no
http://www.wikidata.org/entity/Q686564,Serbian-Ottoman War,,1876-06-30T00:00:00Z,1878-03-03T00:00:00Z,,Autonomous Province of Kosovo and Metohija,"Principality of Serbia, Ottoman Empire, Russian Empire",Serbian–Ottoman Wars,,,no,no
http://www.wikidata.org/entity/Q686731,Fraser Canyon War,1858-01-01T00:00:00Z,1858-01-01T00:00:00Z,1858-01-01T00:00:00Z,,,"Nlaka'pamux, Colony of British Columbia",,,,no,no
http://www.wikidata.org/entity/Q688308,Swedish War of Liberation,1521-01-01T00:00:00Z,1521-01-01T00:00:00Z,1523-01-01T00:00:00Z,,Scandinavia,,Dano-Swedish wars,"Conquest of Stockholm, Battle of Västerås, Battle of Falun, Conquest of Uppsala, Conquest of Kalmar, Battle of Brunnbäck Ferry",,no,no
http://www.wikidata.org/entity/Q690361,Long War,,1593-01-01T00:00:00Z,1606-01-01T00:00:00Z,,Hungary,"Nogai Horde, Principality of Transylvania, Principality of Moldavia, Crimean Khanate, Order of Saint Stephen, Uprising in Banat, Duchy of Ferrara, Kingdom of Croatia, Grand Duchy of Tuscany, Duchy of Mantua, Wallachia, Zaporozhian Cossacks, Kingdom of Hungary, Spain, Duchy of Savoy, Holy Roman Empire, Papal States, Ottoman Empire, Republic of Ragusa",Ottoman–Habsburg wars,"Battle of Braşov, Siege of Buda (1598), Battle of Guruslău, Battle of Mirăslău, Mariovo and Prilep Rebellion, Siege of Győr, Uprising in Banat, Battle of Giurgiu, Siege of Nagykanizsa, Battle of Brest, Siege of Tata, Serb Uprising of 1596–97, Battle of Sisak, Battle of Călugăreni, Siege of Buda (1603), 1596 siege of Eger, Bocskai uprising, Battle of Romhány, Siege of Székesfehérvár, Siege of Esztergom (1595), Himara Revolt, Battle of Keresztes, Battle of Veszprém, Thessaly rebellion, Battle of Sellenberk, Battle of Klis, Battle of Székesfehérvár",,no,no
http://www.wikidata.org/entity/Q692412,trade war,,,,,,,,"tariff, trade barrier",,no,no
http://www.wikidata.org/entity/Q692606,War between Switzerland and the House of Habsburg,,1291-01-01T00:00:00Z,1499-01-01T00:00:00Z,,Switzerland,,,"Freiburg War, Destruction of Rapperswil, Battle of Sempach, Battle of Laupen, Gümmenenkrieg, Battle of Morgarten, Battle of Grynau, Regensberger Fehde, Mordnacht von Zürich, Battle of Schosshalde, Battle of Dornbühl",,no,no
http://www.wikidata.org/entity/Q694835,Seventh Ottoman–Venetian War,,1714-12-09T00:00:00Z,1718-07-21T00:00:00Z,,"Corfu, Dalmatia, Peloponnese","Republic of Venice, Habsburg monarchy, Ottoman Empire",Ottoman–Venetian Wars,"Battle of Elafonisos, Battle of Imbros, Action of 8 July 1716, Battle of Matapan, Siege of Corfu (1716), Ottoman reconquest of the Morea",,no,no
http://www.wikidata.org/entity/Q696389,Soviet–Japanese border conflicts,1932-01-01T00:00:00Z,1932-01-01T00:00:00Z,1939-01-01T00:00:00Z,,Northeast Asia,"Soviet Union, Mongolian People's Republic, Empire of Japan",interwar period,"Kanchazu Island incident, Battles of Khalkhin Gol, Battle of Khalkhyn Temple, Tauran incident, Battle of Lake Khasan, Battle of Nomonhan",,no,no
http://www.wikidata.org/entity/Q696848,Anglo-Iraqi War,1941-01-01T00:00:00Z,1941-05-02T00:00:00Z,1941-05-31T00:00:00Z,,Kingdom of Iraq,"Nazi Germany, Kingdom of Iraq, United Kingdom, 'Abd al-Ilah, Dominion of New Zealand, Australia, Kingdom of Italy, Kingdom of Greece",Mediterranean and Middle East theatre of World War II,Conflict at Rutbah,,no,no
http://www.wikidata.org/entity/Q698281,Italian War of 1521–1526,1521-01-01T00:00:00Z,1521-01-01T00:00:00Z,1526-01-01T00:00:00Z,Italy,Italy,"Kingdom of France, Republic of Venice, Spanish Empire, Holy Roman Empire, Papal States, Kingdom of England",Italian Wars,"siege of Marseille, Battle of Esa, Siege of Logroño, Siege of Mézières, Milan siege, Battle of Bicocca, Siege of Fuenterrabía, Battle of Pavia, Assedio di Pavia (1522), Battle of Pamplona, Sack of Garlasco, Battle of Noáin, Italian campaign of 1524–1525, Siege of Bayonne (1523), Battle of the Sesia",,no,no
http://www.wikidata.org/entity/Q698312,Aroostook War,1838-01-01T00:00:00Z,1838-01-01T00:00:00Z,1839-01-01T00:00:00Z,,Maine,"United States of America, United Kingdom of Great Britain and Ireland",,,,no,no
http://www.wikidata.org/entity/Q699511,Campaigns of 1796 in the French Revolutionary Wars,1796-01-01T00:00:00Z,1796-03-27T00:00:00Z,1797-10-17T00:00:00Z,,Northern Italy,,French Revolutionary Wars,"Battle of Valvasone, battle of Calliano, Battle of Montenotte, Battle of Fombio, Battle of Cembra, fall of the Republic of Venice",,no,no
http://www.wikidata.org/entity/Q699602,Cretan War,1645-01-01T00:00:00Z,1645-06-23T00:00:00Z,1669-01-01T00:00:00Z,"France, Republic of Venice, Ottoman Empire","Aegean Sea, Crete, Dalmatia","Maniots, Kingdom of France, Republic of Venice, Order of Hospitallers, Papal States, Ottoman Empire",Ottoman–Venetian Wars,"siege of Candia, Siege of Lemnos (1657), Action of 26 May 1646, Action of 27 August 1661, Action of 18 May 1657, Siege of Chania, Battle of the Dardanelles, Battle of Gradac (1666), Battle of Makronisos, Battle of Zadvarje, Battle of San Pelagio, Siege of Tenedos, Siege of Monemvasia, Battle of Porto Delphino, Action of 10 July 1651, Battle of Lesbos, Battle of Perast, Action of 29 September 1662, Battle of Focchies, Battle of Marina (1657), Venetian expeditions to the Dardanelles, Action of 3 May 1657, Armistice of Candia, Siege of Rethymno",,no,no
http://www.wikidata.org/entity/Q700841,Ottoman-Safavid War,1532-01-01T00:00:00Z,1532-01-01T00:00:00Z,1555-01-01T00:00:00Z,,Mesopotamia,"Safavid dynasty, Ottoman Empire",Ottoman–Persian Wars,"Nakhchivan campaign, Capture of Baghdad (1534), Siege of Van (1548), Ottoman-Safavid War of 1548–1549, Safavid Campaign",,no,no
http://www.wikidata.org/entity/Q701644,Ottoman–Safavid War,1578-01-01T00:00:00Z,1578-01-01T00:00:00Z,1590-01-01T00:00:00Z,,Mesopotamia,"Safavid dynasty, Ottoman Empire",Ottoman–Persian Wars,"Battle of Koyungeçidi, Siege of Tbilisi (1582), Battle of Alvar, Siege of Tabriz (1585), Lala Mustafa Pasha's Caucasian campaign, Battle of Dezful, Battle of Mayan, Battle of Torches, Siege of Tbilisi (1579), Battle of Shahoglu, Siege of Tabriz (1585–1586), Occupation of Yerevan (1583)",,no,no
http://www.wikidata.org/entity/Q703426,Goguryeo–Yamato War,,0391-01-01T00:00:00Z,0407-01-01T00:00:00Z,,Korean Peninsula,"Goguryeo, Wa",,,,no,no
http://www.wikidata.org/entity/Q706183,Sino-French War,1885-04-01T00:00:00Z,1884-08-01T00:00:00Z,1885-04-01T00:00:00Z,,"China, Taiwan","French Third Republic, Qing dynasty",Tonkin Campaign,"Battle of Yu Oc, Battle of Zhenhai, Battle of Fuzhou, Siege of Tuyên Quang, Kep Campaign, Battle of Hòa Mộc, Battle of Nui Bop, Battle of Tamsui, Keelung Campaign, Battle of Dong Dang, Battle of Shipu, Treaty of Tientsin, Pescadores Campaign, Battle of Hoa Moc",,no,no
http://www.wikidata.org/entity/Q710709,Silla–Tang War,,0670-01-01T00:00:00Z,0676-01-01T00:00:00Z,,Korean Peninsula,"Silla, Tang dynasty",,Battle of Maeso,,no,no
http://www.wikidata.org/entity/Q714557,Kalinga War,,-0261-01-01T00:00:00Z,-0260-01-01T00:00:00Z,,Kalinga,"Maurya empire, Ashoka, Kalinga",,,,no,no
http://www.wikidata.org/entity/Q717373,Japanese invasion of Taiwan (1895),1895-01-01T00:00:00Z,1895-05-29T00:00:00Z,1895-11-18T00:00:00Z,"Republic of Formosa, Empire of Japan",Taiwan,"Republic of Formosa, Empire of Japan",,"Battle of Keelung, Battle of Chiayi, Battle of Baguashan, Battle of Chiatung, Hsinchu Campaign, Battle of Yunlin-Chiayi, Capitulation of Tainan, Battle of Changhsing",,no,no
http://www.wikidata.org/entity/Q720936,Polish–Teutonic War of 1431–35,1431-01-01T00:00:00Z,1431-01-01T00:00:00Z,1435-01-01T00:00:00Z,,,"Kingdom of Poland, Teutonic Order",Polish–Teutonic War,,,no,no
http://www.wikidata.org/entity/Q722041,Ashanti–Akim–Akwapim War,,1814-01-01T00:00:00Z,,,,"Ashanti Empire, Akyem, Akuapem",,,,no,no
http://www.wikidata.org/entity/Q722047,Ashanti–Fante War,1806-01-01T00:00:00Z,1806-01-01T00:00:00Z,1807-01-01T00:00:00Z,,,"Ashanti Empire, Kingdom of Holland, Fante Confederacy",Anglo-Ashanti wars,,,no,no
http://www.wikidata.org/entity/Q722051,Anglo-Ashanti wars,,1824-01-01T00:00:00Z,1901-01-01T00:00:00Z,,Ashanti Empire,"Ashanti Empire, British Empire",Scramble for Africa,"Yaa Asantewaa War, Second Battle of Accra, Ashanti–Fante War",,no,no
http://www.wikidata.org/entity/Q722713,Portuguese-Turkish War,1509-01-01T00:00:00Z,1509-01-01T00:00:00Z,1509-01-01T00:00:00Z,,,"Portuguese Empire, Ottoman Empire",,,,no,no
http://www.wikidata.org/entity/Q727922,Cologne Diocesan Feud,,1473-01-01T00:00:00Z,1480-01-01T00:00:00Z,,,"Duchy of Burgundy, Roman Catholic Archdiocese of Cologne, Holy Roman Empire, Ruprecht of the Palatinate, Landstände",,,,no,no
http://www.wikidata.org/entity/Q735349,Russian conquest of Siberia,1580-01-01T00:00:00Z,1580-07-01T00:00:00Z,1700-01-01T00:00:00Z,,Siberia,,territorial evolution of Russia,"Russian conquest of Tuva, Russian annexation of Yakutia, Battle of Chuvash Cape, Battle of Irmen",,no,no
http://www.wikidata.org/entity/Q738787,Lelantine War,,-0709-01-01T00:00:00Z,-0649-01-01T00:00:00Z,,Euboea,"Eretria, Chalkida",,,,no,no
http://www.wikidata.org/entity/Q739644,Overland Campaign,,1864-05-04T00:00:00Z,1864-06-24T00:00:00Z,,Virginia,,American Civil War,,,no,no
http://www.wikidata.org/entity/Q740791,Serbo-Bulgarian War,1885-11-28T00:00:00Z,,,,Balkans,,,"Battle of Slivnitsa, Battle of Pirot",,no,no
http://www.wikidata.org/entity/Q742813,Chincha Islands War,1864-01-01T00:00:00Z,1864-04-14T00:00:00Z,1866-01-01T00:00:00Z,"Ecuador, Bolivia, Peru, Spain, Chile",Chincha Islands,"Ecuador, Bolivia, Peru, Spain, Chile",,"Action of 22 August 1866, Battle of Callao, Battle of Papudo, Battle of Abtao, Action of 17 November 1865, Bombardment of Valparaiso, Capture of the Paquete de Maule",,no,no
http://www.wikidata.org/entity/Q744969,Han–Xiongnu War,,-0138-01-01T00:00:00Z,0089-01-01T00:00:00Z,,People's Republic of China,"Xiongnu, Han dynasty",,"Battle of Zhizhi, Battle of Mayi, Battle of Loulan, Battle of Ikh Bayan, Battle of Hexi, Battle of Jushi, Battle of Mobei, Battle of Tian Shan, Battle of Yiwulu",,no,no
http://www.wikidata.org/entity/Q748780,First Indochina War,,1946-12-19T00:00:00Z,1954-08-01T00:00:00Z,French Indochina,French Indochina,"Lao Issara, Khmer Issarak, Vietnamese Independence League, Kingdom of Cambodia, French Fourth Republic, Kingdom of Laos, State of Vietnam","Indochina Wars, Cold War","Operation Léa, Battle of Route Coloniale 4, Battle of Na San, Battle of Muong Khoua, Battle of Mao Khe, Battle of Nghia Lo, Operation Castor, Operation Lorraine, Battle of Vinh Yen, Operation Camargue, Battle of Cao Bang, Battle of Dien Bien Phu, Battle of Hoa Binh, Battle of Dong Khe, Operation Ceinture, Operation Bretagne, Battle of Nghĩa Lộ, Operation Adolphe, My Trach Massacre, Operation Atlante, Battle of the Day River, Operation Mouette, Battle of Hanoi, Battle of Mang Yang Pass, Operation Papillon, Operation Hirondelle, Operation Brochet, Battle of Phu Tong Hoa",,no,no
http://www.wikidata.org/entity/Q749397,eastern theater of the American Civil War,,1861-01-01T00:00:00Z,1865-01-01T00:00:00Z,,,,American Civil War,"Appomattox Campaign, Battle of Gettysburg",,no,no
http://www.wikidata.org/entity/Q759988,Zanj Rebellion,,0869-01-01T00:00:00Z,0883-01-01T00:00:00Z,,"الفرات الاوسط وبغداد, Ahvaz","Banu Tamim, Abbasid Caliphate, Bahila, Banu Asad ibn Khuzaymah, Zanj",,"Battle of the Barges, Iraq Theater, Occupation of al-Ubulla, Occupation of al-Ahwaz, Battle of Basra",,no,no
http://www.wikidata.org/entity/Q759998,Berber Revolt,,0739-01-01T00:00:00Z,0743-01-01T00:00:00Z,,Maghreb,"Umayyad Caliphate, Berber",,"Battle of Sebou, Siege of Gafsa, Battle of al-Qarn, Battle of the Nobles, Kairouan Offensive, Battle of Bagdoura, Berber revolt in the Wilayah of al-Andalus, Battle of al-Asnam",,no,no
http://www.wikidata.org/entity/Q762191,Ottoman–Portuguese conflicts of 1538–1560,1538-01-01T00:00:00Z,1538-01-01T00:00:00Z,1557-01-01T00:00:00Z,,,"Portuguese Empire, Ormus, Adal Sultanate, Gujarat Sultanate, Ethiopian Empire, Ottoman Empire",Ottoman–Portuguese confrontations,"Battle of the Bay of Velez, Battle of Wofla, Second Siege of Diu, Battle of the Strait of Hormuz, Battle of Kamaran, Battle of Suakin, Battle of Suez, Attack on Jeddah (1541), Siege of Bahrain, Battle of Jarte, Ottoman campaign against Hormuz, Battle of Wayna Daga, Capture of Aden of 1548, Siege of Diu, Siege of Qatif, Battle of El Tor, Battle of the Gulf of Oman, Battle of Bab al-Mandab",,no,no
http://www.wikidata.org/entity/Q765656,Tarrantine War,,1607-01-01T00:00:00Z,1615-01-01T00:00:00Z,,,,,,,no,no
